batch_id,print_id,tile_id,P1_x,P1_y,δP1,P2_x,P2_y,δP2,P3_x,P3_y,δP3,P4_x,P4_y,δP4,P5_x,P5_y,δP5,latency_ms,timestamp
120,SI266220200309225433,8,498,314,6823,498,315,6583,498,355,6329,498,354,6304,498,353,6107,24288,2025-06-30T09:42:48.679074983Z
121,SI266220200309225433,9,108,498,6967,107,498,6877,109,498,6861,116,498,6725,117,498,6648,24317,2025-06-30T09:42:48.682200997Z
122,SI266220200309225433,10,109,1,6959,110,1,6941,108,1,6903,104,1,6856,107,1,6757,24365,2025-06-30T09:42:48.685865657Z
125,SI266220200309225433,13,1,498,6090,0,0,0,0,0,0,0,0,0,0,0,0,24471,2025-06-30T09:42:48.693401690Z
126,SI266220200309225433,14,1,1,6066,0,0,0,0,0,0,0,0,0,0,0,0,24521,2025-06-30T09:42:48.696637061Z
130,SI266220200309225433,2,498,251,12543,498,250,11929,498,252,11775,451,163,11529,452,163,11518,24723,2025-06-30T09:42:48.707544946Z
131,SI266220200309225433,3,498,94,14016,498,184,13762,498,93,11286,499,94,11001,498,113,10815,24823,2025-06-30T09:42:48.710199555Z
132,SI266220200309225433,4,435,385,6810,436,385,6742,434,385,6683,436,384,6617,435,384,6565,24869,2025-06-30T09:42:48.713056036Z
134,SI266220200309225433,6,1,250,12190,1,251,11752,1,249,11590,1,191,10197,1,248,10159,24955,2025-06-30T09:42:48.720995154Z
135,SI266220200309225433,7,1,184,14089,1,94,12819,2,184,11214,1,117,11158,1,185,10944,24998,2025-06-30T09:42:48.724861558Z
136,SI266220200309225433,8,498,354,7118,498,353,7019,498,355,6856,498,352,6572,0,0,0,25038,2025-06-30T09:42:48.727805207Z
137,SI266220200309225433,9,251,447,9810,252,447,9685,253,447,9540,253,448,9395,254,447,9386,25068,2025-06-30T09:42:48.731841892Z
138,SI266220200309225433,10,105,1,10647,104,1,10490,332,34,10333,106,1,10192,332,33,10133,25121,2025-06-30T09:42:48.735949894Z
140,SI266220200309225433,12,237,385,7755,236,385,7682,236,386,7577,238,385,7570,237,386,7537,25196,2025-06-30T09:42:48.742371464Z
141,SI266220200309225433,13,1,498,7678,2,498,6282,1,497,6155,0,0,0,0,0,0,25230,2025-06-30T09:42:48.745089185Z
142,SI266220200309225433,14,1,1,8513,1,2,7891,2,1,7213,1,3,6532,0,2,6488,25291,2025-06-30T09:42:48.748147206Z
146,SI266220200309225433,2,385,379,6547,384,379,6523,385,378,6414,498,467,6204,384,378,6199,25438,2025-06-30T09:42:48.758626098Z
147,SI266220200309225433,3,498,94,16102,498,95,15387,498,96,13952,498,93,13688,498,99,13182,25475,2025-06-30T09:42:48.761053012Z
148,SI266220200309225433,4,355,386,7708,354,386,7517,356,386,7397,355,387,7314,356,387,7227,25517,2025-06-30T09:42:48.763939350Z
149,SI266220200309225433,5,438,230,6124,438,231,6030,0,0,0,0,0,0,0,0,0,25577,2025-06-30T09:42:48.766822985Z
150,SI266220200309225433,6,277,378,8149,439,378,8123,440,378,7922,438,378,7863,278,378,7831,25662,2025-06-30T09:42:48.770376783Z
151,SI266220200309225433,7,1,95,15388,1,96,14976,1,94,14446,1,97,14256,1,98,13531,25722,2025-06-30T09:42:48.773493805Z
152,SI266220200309225433,8,498,355,8970,498,354,8874,498,353,8112,498,356,7949,497,355,7646,25755,2025-06-30T09:42:48.775832803Z
153,SI266220200309225433,9,104,498,9966,105,498,9872,106,498,9221,103,498,8919,107,498,8482,25793,2025-06-30T09:42:48.779076589Z
154,SI266220200309225433,10,258,35,11301,257,35,11189,258,34,11121,105,1,11043,259,35,11031,25843,2025-06-30T09:42:48.783466158Z
156,SI266220200309225433,12,1,355,7776,1,354,7572,152,385,7346,151,384,7325,151,385,7309,25922,2025-06-30T09:42:48.789347751Z
157,SI266220200309225433,13,1,498,7974,151,498,6540,152,498,6363,1,499,6177,2,498,6109,25952,2025-06-30T09:42:48.792051055Z
158,SI266220200309225433,14,1,1,9887,1,2,9631,1,3,8203,2,1,8016,0,2,7613,26000,2025-06-30T09:42:48.795232421Z
163,SI266220200309225433,3,321,111,10246,320,111,10062,297,119,9839,321,110,9766,320,112,9742,26168,2025-06-30T09:42:48.807005686Z
164,SI266220200309225433,4,352,298,7766,352,299,7669,351,298,7408,353,299,7379,353,298,7322,26192,2025-06-30T09:42:48.808896630Z
166,SI266220200309225433,6,351,380,6844,351,381,6706,351,379,6655,166,415,6572,352,381,6517,26278,2025-06-30T09:42:48.815443389Z
167,SI266220200309225433,7,166,132,8231,167,132,8121,166,131,8112,189,119,7990,1,94,7915,26326,2025-06-30T09:42:48.819405116Z
168,SI266220200309225433,8,498,315,8151,498,316,8068,498,314,7943,498,317,7855,498,318,7638,26360,2025-06-30T09:42:48.822267626Z
169,SI266220200309225433,9,251,498,9304,250,498,8971,60,486,8628,59,486,8529,61,486,8328,26392,2025-06-30T09:42:48.825725412Z
170,SI266220200309225433,10,104,1,8605,251,1,8537,105,1,8388,250,1,8265,169,1,7885,26445,2025-06-30T09:42:48.830219650Z
172,SI266220200309225433,12,1,315,7482,1,314,7357,1,316,7351,1,317,7167,1,318,6758,26515,2025-06-30T09:42:48.837105614Z
173,SI266220200309225433,13,1,498,6540,0,0,0,0,0,0,0,0,0,0,0,0,26547,2025-06-30T09:42:48.839722142Z
174,SI266220200309225433,14,1,1,7073,1,2,6421,0,0,0,0,0,0,0,0,0,26585,2025-06-30T09:42:48.842728949Z
178,SI266220200309225433,2,498,251,9391,498,250,9168,498,249,8596,498,246,8588,498,245,8569,26711,2025-06-30T09:42:48.853358480Z
179,SI266220200309225433,3,498,184,16331,498,134,14053,498,121,13384,497,184,13365,498,135,13146,26745,2025-06-30T09:42:48.855982707Z
182,SI266220200309225433,6,1,244,9071,1,243,8874,1,245,8821,1,250,8742,1,251,8727,26854,2025-06-30T09:42:48.864464193Z
183,SI266220200309225433,7,1,121,13874,1,138,13631,1,137,13629,1,133,13590,1,185,13518,26907,2025-06-30T09:42:48.867888744Z
184,SI266220200309225433,8,259,312,6155,0,0,0,0,0,0,0,0,0,0,0,0,26943,2025-06-30T09:42:48.870565943Z
185,SI266220200309225433,9,332,498,8831,333,498,8751,152,447,8660,331,498,8639,334,498,8606,26979,2025-06-30T09:42:48.873293747Z
186,SI266220200309225433,10,337,1,11116,338,1,10970,336,1,10885,335,1,10655,334,1,10472,27128,2025-06-30T09:42:48.876015582Z
194,SI266220200309225433,2,498,251,7865,498,250,7555,498,243,7386,498,240,7380,498,242,7362,27492,2025-06-30T09:42:48.895491913Z
195,SI266220200309225433,3,450,184,12212,451,185,10689,498,183,10293,498,184,10047,498,94,9768,27527,2025-06-30T09:42:48.898786687Z
196,SI266220200309225433,4,273,300,6826,274,301,6736,275,302,6704,274,302,6683,273,299,6683,27558,2025-06-30T09:42:48.902100269Z
198,SI266220200309225433,6,437,379,8485,438,379,8178,437,378,8008,436,379,7967,438,380,7895,27649,2025-06-30T09:42:48.906752177Z
199,SI266220200309225433,7,1,183,10854,1,184,10787,1,94,9909,1,182,9835,1,95,9222,27697,2025-06-30T09:42:48.909208089Z
200,SI266220200309225433,8,448,339,6969,448,340,6908,447,339,6802,447,340,6701,448,338,6075,27733,2025-06-30T09:42:48.911167167Z
201,SI266220200309225433,9,168,452,8945,168,453,8918,168,451,8569,169,452,8190,168,454,8133,27767,2025-06-30T09:42:48.914109105Z
202,SI266220200309225433,10,250,35,9114,250,34,8772,251,35,8727,104,1,8712,250,36,8686,27827,2025-06-30T09:42:48.917588974Z
204,SI266220200309225433,12,150,387,8597,150,386,8218,151,387,7794,150,388,7570,151,386,7442,27892,2025-06-30T09:42:48.924025257Z
205,SI266220200309225433,13,1,498,6287,0,0,0,0,0,0,0,0,0,0,0,0,27922,2025-06-30T09:42:48.926472630Z
206,SI266220200309225433,14,1,1,6404,0,0,0,0,0,0,0,0,0,0,0,0,27961,2025-06-30T09:42:48.928521004Z
211,SI266220200309225433,3,449,94,10156,450,93,10072,271,132,9459,272,134,9171,273,135,9123,28243,2025-06-30T09:42:48.940166462Z
212,SI266220200309225433,4,438,383,7734,437,383,7619,437,382,7551,438,382,7514,439,383,7283,28327,2025-06-30T09:42:48.942032571Z
214,SI266220200309225433,6,438,463,8944,438,462,8860,437,463,8706,437,464,8536,438,464,8525,28423,2025-06-30T09:42:48.947729054Z
215,SI266220200309225433,7,170,126,11214,170,127,10516,169,127,9622,169,126,9475,171,126,9351,28464,2025-06-30T09:42:48.951209158Z
216,SI266220200309225433,8,498,353,7011,498,354,6986,498,352,6897,498,355,6713,451,334,6601,28495,2025-06-30T09:42:48.954031063Z
217,SI266220200309225433,9,168,498,10011,167,498,9810,166,498,9389,165,498,9211,169,498,9151,28530,2025-06-30T09:42:48.957266229Z
218,SI266220200309225433,10,168,1,10614,167,1,10323,169,1,9758,166,1,9515,168,2,8974,28594,2025-06-30T09:42:48.960694495Z
220,SI266220200309225433,12,238,383,8718,237,383,8507,237,384,8440,238,384,8407,238,382,8198,28663,2025-06-30T09:42:48.966819216Z
221,SI266220200309225433,13,1,498,6554,0,0,0,0,0,0,0,0,0,0,0,0,28692,2025-06-30T09:42:48.969221056Z
222,SI266220200309225433,14,1,1,7340,1,2,6055,0,0,0,0,0,0,0,0,0,28734,2025-06-30T09:42:48.971889071Z
226,SI266220200309225433,2,498,251,6532,457,250,6111,460,251,6106,459,251,6087,458,251,6058,28862,2025-06-30T09:42:48.981525770Z
227,SI266220200309225433,3,498,184,16387,498,93,15164,498,117,14591,451,93,13979,498,180,13732,28895,2025-06-30T09:42:48.983447756Z
228,SI266220200309225433,4,357,386,7350,357,387,7106,358,386,7105,356,386,6938,358,387,6711,28926,2025-06-30T09:42:48.985275326Z
229,SI266220200309225433,5,427,228,14896,426,228,13903,428,228,12998,427,227,12520,427,229,12352,28964,2025-06-30T09:42:48.988311544Z
230,SI266220200309225433,6,353,466,8346,352,466,8179,354,466,8145,353,467,8045,354,467,7857,29019,2025-06-30T09:42:48.990877911Z
231,SI266220200309225433,7,1,184,15469,1,118,14616,1,119,14136,1,93,13983,1,120,13916,29061,2025-06-30T09:42:48.993199733Z
232,SI266220200309225433,8,160,307,10227,159,307,9813,160,308,9015,160,306,8684,159,306,8519,29099,2025-06-30T09:42:48.996451954Z
233,SI266220200309225433,9,156,440,11239,167,498,10842,157,498,10798,168,498,10724,158,498,10574,29168,2025-06-30T09:42:48.998952571Z
234,SI266220200309225433,10,168,1,11331,167,1,10859,169,1,10762,164,1,10662,165,1,10595,29331,2025-06-30T09:42:49.003522796Z
236,SI266220200309225433,12,154,386,7538,153,386,7486,153,385,7467,45,371,7445,152,385,7411,29440,2025-06-30T09:42:49.010018546Z
237,SI266220200309225433,13,197,6,7672,198,6,7492,197,5,6790,198,5,6709,197,7,6519,29468,2025-06-30T09:42:49.013329297Z
238,SI266220200309225433,14,1,1,7250,1,2,6235,0,0,0,0,0,0,0,0,0,29506,2025-06-30T09:42:49.016167586Z
241,SI266220200309225433,1,328,469,6561,0,0,0,0,0,0,0,0,0,0,0,0,29630,2025-06-30T09:42:49.024202110Z
243,SI266220200309225433,3,498,94,12663,498,184,12186,498,93,11763,498,183,11758,498,95,10931,29709,2025-06-30T09:42:49.028315374Z
244,SI266220200309225433,4,351,386,6691,351,385,6547,351,387,6367,181,330,6259,182,331,6235,29734,2025-06-30T09:42:49.030606206Z
246,SI266220200309225433,6,440,378,6311,440,377,6141,0,0,0,0,0,0,0,0,0,29820,2025-06-30T09:42:49.036400175Z
247,SI266220200309225433,7,1,94,12854,1,95,11763,1,93,11299,1,184,11035,1,183,10955,29871,2025-06-30T09:42:49.039778968Z
248,SI266220200309225433,8,498,315,8982,498,316,8881,498,314,8710,498,317,8519,498,318,8035,29908,2025-06-30T09:42:49.042437942Z
249,SI266220200309225433,9,104,498,10765,105,498,10684,251,498,10677,106,498,10469,103,498,10019,29943,2025-06-30T09:42:49.045243525Z
250,SI266220200309225433,10,104,1,12536,103,1,11791,105,1,11459,251,1,10412,106,1,10228,29994,2025-06-30T09:42:49.049012939Z
252,SI266220200309225433,12,1,315,8645,1,316,8441,1,314,8411,1,317,7974,1,318,7455,30075,2025-06-30T09:42:49.055566355Z
253,SI266220200309225433,13,1,498,7254,239,28,6537,238,28,6475,1,463,6268,1,497,6251,30103,2025-06-30T09:42:49.058578842Z
254,SI266220200309225433,14,1,1,7743,1,2,7111,2,1,6449,1,3,6149,1,394,6032,30150,2025-06-30T09:42:49.061803579Z
259,SI266220200309225433,3,498,94,14372,498,93,13108,499,94,11219,387,167,10841,497,94,10841,30321,2025-06-30T09:42:49.074208989Z
260,SI266220200309225433,4,440,387,7525,441,387,7190,440,386,6936,440,388,6685,441,386,6545,30347,2025-06-30T09:42:49.075865782Z
261,SI266220200309225433,5,42,487,6385,41,487,6369,0,0,0,0,0,0,0,0,0,30381,2025-06-30T09:42:49.078181604Z
262,SI266220200309225433,6,440,468,7039,352,379,6780,439,468,6603,353,379,6587,352,380,6560,30439,2025-06-30T09:42:49.081514758Z
263,SI266220200309225433,7,1,94,14616,1,93,12839,0,94,11372,1,183,11217,1,182,11132,30489,2025-06-30T09:42:49.084459939Z
264,SI266220200309225433,8,498,314,7084,498,313,6865,498,315,6518,449,332,6253,448,333,6232,30518,2025-06-30T09:42:49.087260261Z
265,SI266220200309225433,9,251,454,10790,251,448,10391,252,447,10285,250,451,10158,250,450,10084,30551,2025-06-30T09:42:49.089421746Z
266,SI266220200309225433,10,170,20,9382,169,20,8754,170,19,8472,169,19,8173,340,36,8138,30600,2025-06-30T09:42:49.092165299Z
268,SI266220200309225433,12,62,372,7242,62,371,7184,61,372,6920,61,371,6800,62,370,6099,30675,2025-06-30T09:42:49.098012755Z
269,SI266220200309225433,13,1,498,6299,0,0,0,0,0,0,0,0,0,0,0,0,30703,2025-06-30T09:42:49.100545854Z
270,SI266220200309225433,14,1,1,6355,0,0,0,0,0,0,0,0,0,0,0,0,30750,2025-06-30T09:42:49.103702019Z
274,SI266220200309225433,2,498,249,7955,498,250,7909,498,251,7516,498,248,7442,498,247,6783,30875,2025-06-30T09:42:49.114400538Z
275,SI266220200309225433,3,498,94,15295,498,95,15280,498,96,14630,498,97,14117,498,98,13613,30907,2025-06-30T09:42:49.116414628Z
276,SI266220200309225433,4,273,299,7075,274,299,6993,274,300,6860,273,300,6804,272,299,6626,30930,2025-06-30T09:42:49.118412857Z
277,SI266220200309225433,5,266,50,6074,0,0,0,0,0,0,0,0,0,0,0,0,30965,2025-06-30T09:42:49.120921848Z
278,SI266220200309225433,6,273,379,9422,272,379,9315,434,379,8949,435,379,8948,433,379,8840,31013,2025-06-30T09:42:49.123696713Z
279,SI266220200309225433,7,1,94,16573,1,93,13718,1,97,13513,0,94,12654,1,98,12535,31061,2025-06-30T09:42:49.126266385Z
280,SI266220200309225433,8,498,314,6117,498,313,6097,0,0,0,0,0,0,0,0,0,31092,2025-06-30T09:42:49.128547062Z
281,SI266220200309225433,9,334,446,9777,330,447,9648,335,446,9633,329,447,9389,333,446,9308,31123,2025-06-30T09:42:49.131315683Z
282,SI266220200309225433,10,250,36,7795,250,1,7769,251,1,7607,250,35,7521,251,36,7467,31169,2025-06-30T09:42:49.133960549Z
283,SI266220200309225433,11,162,101,6615,0,0,0,0,0,0,0,0,0,0,0,0,31211,2025-06-30T09:42:49.136692168Z
284,SI266220200309225433,12,151,387,8914,150,387,8681,151,386,8601,150,386,8336,152,387,8291,31237,2025-06-30T09:42:49.139081391Z
291,SI266220200309225433,3,273,136,9745,495,136,9338,495,137,9210,495,135,8950,470,113,8948,31480,2025-06-30T09:42:49.155494907Z
292,SI266220200309225433,4,438,383,6466,438,382,6354,438,384,6327,437,383,6183,437,384,6100,31507,2025-06-30T09:42:49.157220005Z
294,SI266220200309225433,6,438,463,6578,276,447,6553,438,464,6526,439,462,6505,438,465,6493,31610,2025-06-30T09:42:49.161705499Z
295,SI266220200309225433,7,23,157,10401,23,158,10349,23,156,10286,22,157,10079,23,159,9970,31666,2025-06-30T09:42:49.164526682Z
296,SI266220200309225433,8,498,352,7670,498,353,7634,498,354,7412,498,355,7322,498,351,7281,31706,2025-06-30T09:42:49.166524032Z
297,SI266220200309225433,9,169,498,11712,168,498,11537,170,498,9770,167,498,9681,169,497,9407,31758,2025-06-30T09:42:49.168889375Z
298,SI266220200309225433,10,169,1,12487,168,1,12029,170,1,10241,169,2,10083,167,1,9675,31836,2025-06-30T09:42:49.171963095Z
300,SI266220200309225433,12,1,352,7112,1,353,6977,1,354,6808,1,351,6780,238,384,6590,31927,2025-06-30T09:42:49.176875936Z
301,SI266220200309225433,13,1,498,6342,0,0,0,0,0,0,0,0,0,0,0,0,31954,2025-06-30T09:42:49.179200693Z
302,SI266220200309225433,14,1,1,6759,0,0,0,0,0,0,0,0,0,0,0,0,31997,2025-06-30T09:42:49.181503202Z
306,SI266220200309225433,2,498,204,9457,498,203,9164,498,213,8940,498,212,8868,498,205,8754,32211,2025-06-30T09:42:49.188961797Z
307,SI266220200309225433,3,498,185,14928,498,94,13746,498,106,13705,498,132,13423,498,133,13049,32256,2025-06-30T09:42:49.190911045Z
308,SI266220200309225433,4,430,386,12108,430,387,12096,438,386,12087,429,387,11945,431,387,11680,32282,2025-06-30T09:42:49.192930697Z
309,SI266220200309225433,5,350,314,13485,427,255,13286,350,313,12955,428,256,12610,425,300,12587,32317,2025-06-30T09:42:49.195731894Z
310,SI266220200309225433,6,1,202,8964,1,203,8838,1,201,8630,1,212,8626,1,211,8468,32380,2025-06-30T09:42:49.199252195Z
311,SI266220200309225433,7,1,185,14606,1,112,14074,1,111,13642,1,110,13625,1,132,13557,32433,2025-06-30T09:42:49.201867233Z
312,SI266220200309225433,8,324,370,13014,324,371,12425,323,370,11477,323,371,11104,325,370,10894,32466,2025-06-30T09:42:49.204415660Z
313,SI266220200309225433,9,321,498,10651,338,498,10540,320,498,10452,339,498,10407,322,498,10320,32502,2025-06-30T09:42:49.206805447Z
314,SI266220200309225433,10,106,1,10745,331,34,10576,107,1,10520,105,1,10512,110,1,10226,32550,2025-06-30T09:42:49.209675695Z
316,SI266220200309225433,12,1,355,8881,1,354,8682,1,353,7823,55,370,7766,1,356,7606,32620,2025-06-30T09:42:49.214852272Z
317,SI266220200309225433,13,1,498,6425,0,0,0,0,0,0,0,0,0,0,0,0,32644,2025-06-30T09:42:49.217477739Z
318,SI266220200309225433,14,1,1,6432,0,0,0,0,0,0,0,0,0,0,0,0,32687,2025-06-30T09:42:49.220180691Z
321,SI266220200309225433,1,498,58,6460,498,57,6038,498,59,6034,0,0,0,0,0,0,32786,2025-06-30T09:42:49.226262211Z
322,SI266220200309225433,2,498,184,7387,498,183,7342,498,182,7143,498,185,7101,498,162,7056,32825,2025-06-30T09:42:49.228217047Z
323,SI266220200309225433,3,498,94,13167,498,95,13023,498,184,13008,498,120,12016,498,119,11976,32858,2025-06-30T09:42:49.230159606Z
324,SI266220200309225433,4,352,381,7907,352,382,7818,353,382,7727,351,382,7639,356,386,7612,32882,2025-06-30T09:42:49.232142915Z
325,SI266220200309225433,5,1,58,6275,351,498,6125,1,59,6003,0,0,0,0,0,0,32918,2025-06-30T09:42:49.234607948Z
326,SI266220200309225433,6,440,378,8602,352,467,8367,277,378,8183,440,379,8158,352,466,8089,32967,2025-06-30T09:42:49.237410620Z
327,SI266220200309225433,7,1,95,13394,1,184,13356,41,94,13153,1,94,13013,41,93,12559,33023,2025-06-30T09:42:49.239699686Z
328,SI266220200309225433,8,498,355,9845,498,356,9620,498,354,8854,497,356,8028,498,353,7866,33056,2025-06-30T09:42:49.241499236Z
329,SI266220200309225433,9,105,498,12334,106,498,12172,107,498,11899,104,498,11664,251,498,11658,33088,2025-06-30T09:42:49.243789101Z
330,SI266220200309225433,10,106,1,13534,105,1,13332,107,1,13177,108,1,12646,104,1,12603,33133,2025-06-30T09:42:49.246453476Z
332,SI266220200309225433,12,1,355,8541,1,356,8068,1,354,7647,151,374,7366,152,386,7311,33235,2025-06-30T09:42:49.252403923Z
333,SI266220200309225433,13,1,498,7614,1,497,6369,151,498,6320,150,498,6277,2,498,6143,33271,2025-06-30T09:42:49.255545721Z
334,SI266220200309225433,14,1,1,7977,1,2,7496,151,1,6693,1,394,6555,1,434,6554,33314,2025-06-30T09:42:49.259029777Z
339,SI266220200309225433,3,298,117,11283,297,118,11181,321,109,11121,345,101,11103,498,94,10828,33486,2025-06-30T09:42:49.270704122Z
340,SI266220200309225433,4,351,304,6037,351,303,6011,0,0,0,0,0,0,0,0,0,33513,2025-06-30T09:42:49.273446931Z
